264,64
265,64
266,64
267,64
268,64
269,64
270,64
271,64
272,64
273,64
274,64
275,64
276,64
277,64
278,64
279,64
280,64
281,64
282,64
283,64
284,64
285,64
286,64
287,64
288,64
289,64
290,64
291,64
292,64
293,64
294,64
295,64
296,64
297,64
298,64
299,64
300,64
301,64
302,64
303,64
304,64
305,64
306,64
307,64
308,64
309,64
310,64
311,64
312,64
313,64
314,64
315,64
316,64
317,64
318,64
319,64
320,64
321,64
322,64
323,64
324,64
325,64
326,64
327,64
328,64
329,64
330,64
331,64
332,64
333,64
334,64
335,64
336,64
337,64
338,64
339,64
340,64
341,64
342,64
343,64
344,64
345,64
346,64
347,64
348,64
349,64
350,64
351,64
352,64
353,64
354,64
355,64
356,64
357,64
358,64
359,64
360,64
361,64
362,64
363,64
364,64
365,64
366,64
367,64
368,64
369,64
370,64
371,64
372,64
373,64
374,64
375,64
376,64
377,64
378,64
379,64
380,64
381,64
382,64
383,64
384,64
385,64
386,64
387,64
388,64
389,64
390,64
391,64
392,64
393,64
394,64
395,64
396,64
397,64
398,64
399,64
400,64
401,64
402,64
403,64
404,64
405,64
406,64
407,64
408,64
409,64
410,64
411,64
412,64
413,64
414,64
415,64
416,64
417,64
418,64
419,64
420,64
421,64
422,64
423,64
424,64
425,64
426,64
427,64
428,64
429,64
430,64
431,64
432,64
433,64
434,64
435,64
436,64
437,64
438,64
439,64
440,64
441,64
442,64
443,64
444,64
445,64
446,64
447,64
448,64
449,64
450,64
451,64
452,64
453,64
454,64
455,64
456,64
457,64
458,64
459,64
460,64
461,64
462,64
463,64
464,64
465,64
466,64
467,64
468,64
469,64
470,64
471,64
472,64
473,64
474,64
475,64
476,64
477,64
478,64
479,64
480,64
481,64
482,64
483,64
484,64
485,64
486,64
487,64
488,64
489,64
490,64
491,64
492,64
493,64
494,64
495,64
496,64
497,64
498,64
499,64
500,64
501,64
502,64
503,64
504,64
505,64
506,64
507,64
508,64
509,64
510,64
511,64
512,64
513,64
514,64
515,64
516,64
517,64
518,64
519,64
520,64
521,64
522,64
523,64
524,64
525,64
526,64
527,64
528,64
529,64
530,64
531,64
532,64
533,64
534,64
535,64
536,64
537,64
538,64
539,64
540,64
541,64
542,64
543,64
544,64
545,64
546,64
547,64
548,64
549,64
550,64
551,64
552,64
553,64
554,64
555,64
556,64
557,64
558,64
559,64
560,64
561,64
562,64
563,64
564,64
565,64
566,64
567,64
568,64
569,64
570,64
571,64
572,64
573,64
574,64
575,64
576,64
577,64
578,64
579,64
580,64
581,64
582,64
583,64
584,64
585,64
586,64
587,64
588,64
589,64
590,64
591,64
592,64
593,64
594,64
595,64
596,64
597,64
598,64
599,64
600,64
601,64
602,64
603,64
604,64
605,64
606,64
607,64
608,64
609,64
610,64
611,64
612,64
613,64
614,64
615,64
616,64
617,64
618,64
619,64
620,64
621,64
622,64
623,64
624,64
625,64
626,64
627,64
628,64
629,64
630,64
631,64
632,64
633,64
634,64
635,64
636,64
637,64
638,64
639,64
640,64
641,64
642,64
643,64
644,64
645,64
646,64
647,64
648,64
649,64
650,64
651,64
652,64
653,64
654,64
655,64
656,64
657,64
658,64
659,64
660,64
661,64
662,64
663,64
664,64
665,64
666,64
667,64
668,64
669,64
670,64
671,64
672,64
673,64
674,64
675,64
676,64
677,64
678,64
679,64
680,64
681,64
682,64
683,64
684,64
685,64
686,64
687,64
688,64
689,64
690,64
691,64
692,64
693,64
694,64
695,64
696,64
697,64
698,64
699,64
700,64
701,64
702,64
703,64
704,64
705,64
706,64
707,64
708,64
709,64
710,64
711,64
712,64
713,64
714,64
715,64
716,64
717,64
718,64
719,64
720,64
721,64
722,64
723,64
724,64
725,64
726,64
727,64
728,64
729,64
730,64
731,64
732,64
733,64
734,64
735,64
736,64
737,64
738,64
739,64
740,64
741,64
742,64
743,64
744,64
745,64
746,64
747,64
748,64
749,64
750,64
751,64
752,64
753,64
754,64
755,64
756,64
757,64
758,64
759,64
760,64
761,64
762,64
763,64
764,64
765,64
766,64
767,64
768,64
769,64
770,64
771,64
772,64
773,64
774,64
775,64
776,64
777,64
778,64
779,64
780,64
781,64
782,64
783,64
784,64
785,64
786,64
787,64
788,64
789,64
790,64
791,64
792,64
793,64
794,64
795,64
796,64
797,64
798,64
799,64
800,64
801,64
802,64
803,64
804,64
805,64
806,64
807,64
808,64
809,64
810,64
811,64
812,64
813,64
814,64
815,64
816,64
817,64
818,64
819,64
820,64
821,64
822,64
823,64
824,64
825,64
826,64
827,64
828,64
829,64
830,64
831,64
832,64
833,64
834,64
835,64
836,64
837,64
838,64
839,64
840,64
841,64
842,64
843,64
844,64
845,64
846,64
847,64
848,64
849,64
850,64
851,64
852,64
853,64
854,64
855,64
856,64
857,64
858,64
859,64
860,64
861,64
862,64
863,64
864,64
865,64
866,64
867,64
868,64
869,64
870,64
871,64
872,64
873,64
874,64
875,64
876,64
877,64
878,64
879,64
880,64
881,64
882,64
883,64
884,64
885,64
886,64
887,64
888,64
889,64
890,64
891,64
892,64
893,64
894,64
895,64
896,64
897,64
898,64
899,64
900,64
901,64
902,64
903,64
904,64
905,64
906,64
907,64
908,64
909,64
910,64
911,64
912,64
913,64
914,64
915,64
916,64
917,64
918,64
919,64
920,64
921,64
922,64
923,64
924,64
925,64
926,64
927,64
928,64
929,64
930,64
931,64
932,64
933,64
934,64
935,64
936,64
937,64
938,64
939,64
940,64
941,64
942,64
943,64
944,64
945,64
946,64
947,64
948,64
949,64
950,64
951,64
952,64
953,64
954,64
955,64
956,64
957,64
958,64
959,64
960,64
961,64
962,64
963,64
964,64
965,64
966,64
967,64
968,64
969,64
970,64
971,64
972,64
973,64
974,64
975,64
976,64
977,64
978,64
979,64
980,64
981,64
982,64
983,64
984,64
985,64
986,64
987,64
988,64
989,64
990,64
991,64
992,64
993,64
994,64
995,64
996,64
997,64
998,64
999,64
1000,64
1001,64
1002,64
1003,64
1004,64
1005,64
1006,64
1007,64
1008,64
1009,64
1010,64
1011,64
1012,64
1013,64
1014,64
1015,64
1016,64
1017,64
1018,64
1019,64
1020,64
1021,64
1022,64
1023,64
1024,64
1025,64
1026,64
1027,64
1028,64
1029,64
1030,64
1031,64
1032,64
1033,64
1034,64
1035,64
1036,64
1037,64
1038,64
1039,64
1040,64
1041,64
1042,64
1043,64
1044,64
1045,63
1046,63
1047,63
1048,63
1049,63
1050,63
1051,63
1052,63
1053,63
1054,63
1055,63
1056,63
1057,63
1058,63
1059,63
1060,63
1061,63
1062,63
1063,63
1064,63
1065,63
1066,63
1067,63
1068,63
1069,63
1070,63
1071,63
1072,63
1073,63
1074,63
1075,63
1076,63
1077,63
1078,63
1079,63
1080,63
1081,63
1082,63
1083,63
1084,63
1085,63
1086,63
1087,63
1088,63
1089,63
1090,63
1091,63
1092,63
1093,63
1094,63
1095,63
1096,63
1097,63
1098,63
1099,63
1100,63
1101,63
1102,63
1103,63
1104,63
1105,63
1106,63
1107,63
1108,63
1109,63
1110,63
1111,63
1112,63
1113,63
1114,63
1115,63
1116,63
1117,63
1118,63
1119,63
1120,63
1121,63
1122,63
1123,63
1124,63
1125,63
1126,63
1127,63
1128,63
1129,63
1130,63
1131,63
1132,63
1133,63
1134,63
1135,63
1136,63
1137,63
1138,63
1139,63
1140,63
1141,63
1142,63
1143,63
1144,63
1145,63
1146,63
1147,63
1148,63
1149,63
1150,63
1151,63
1152,63
1153,63
1154,63
1155,63
1156,63
1157,63
1158,63
1159,62
1160,62
1161,62
1162,62
1163,62
1164,62
1165,62
1166,62
1167,62
1168,62
1169,62
1170,62
1171,62
1172,62
1173,62
1174,62
1175,62
1176,62
1177,62
1178,62
1179,62
1180,62
1181,62
1182,62
1183,62
1184,62
1185,62
1186,62
1187,62
1188,62
1189,62
1190,62
1191,62
1192,62
1193,62
1194,62
1195,62
1196,62
1197,62
1198,62
1199,62
1200,62
1201,62
1202,62
1203,62
1204,62
1205,62
1206,62
1207,62
1208,62
1209,62
1210,62
1211,62
1212,62
1213,62
1214,62
1215,62
1216,62
1217,62
1218,62
1219,62
1220,62
1221,62
1222,62
1223,62
1224,62
1225,62
1226,62
1227,62
1228,62
1229,62
1230,62
1231,62
1232,62
1233,62
1234,62
1235,62
1236,62
1237,62
1238,62
1239,62
1240,62
1241,62
1242,62
1243,62
1244,62
1245,62
1246,62
1247,62
1248,62
1249,62
1250,62
1251,62
1252,62
1253,62
1254,62
1255,62
1256,62
1257,62
1258,62
1259,62
1260,62
1261,62
1262,62
1263,62
1264,62
1265,62
1266,62
1267,62
1268,62
1269,62
1270,62
1271,62
1272,62
1273,62
1274,62
1275,62
1276,62
1277,62
1278,62
1279,62
1280,62
1281,62
1282,62
1283,62
1284,62
1285,62
1286,62
1287,62
1288,62
1289,62
1290,62
1291,62
1292,62
1293,62
1294,62
1295,62
1296,62
1297,62
1298,62
1299,62
1300,62
1301,62
1302,62
1303,62
1304,62
1305,62
1306,62
1307,62
1308,62
1309,62
1310,62
1311,62
1312,62
1313,62
1314,61
1315,61
1316,61
1317,61
1318,61
1319,61
1320,61
1321,61
1322,61
1323,61
1324,61
1325,61
1326,61
1327,61
1328,61
1329,61
1330,61
1331,61
1332,61
1333,61
1334,61
1335,61
1336,61
1337,61
1338,61
1339,61
1340,61
1341,61
1342,61
1343,61
1344,61
1345,61
1346,61
1347,61
1348,61
1349,61
1350,61
1351,61
1352,61
1353,61
1354,61
1355,61
1356,61
1357,61
1358,61
1359,61
1360,61
1361,61
1362,61
1363,61
1364,61
1365,61
1366,61
1367,61
1368,61
1369,61
1370,61
1371,61
1372,61
1373,61
1374,61
1375,60
1376,60
1377,60
1378,60
1379,60
1380,60
1381,60
1382,60
1383,60
1384,60
1385,60
1386,60
1387,60
1388,60
1389,60
1390,60
1391,60
1392,60
1393,60
1394,60
1395,60
1396,60
1397,60
1398,60
1399,60
1400,60
1401,60
1402,60
1403,60
1404,60
1405,60
1406,60
1407,60
1408,60
1409,59
1410,59
1411,59
1412,59
1413,59
1414,59
1415,59
1416,59
1417,59
1418,59
1419,59
1420,59
1421,59
1422,59
1423,59
1424,59
1425,59
1426,59
1427,59
1428,59
1429,59
1430,59
1431,59
1432,59
1433,59
1434,59
1435,59
1436,59
1437,59
1438,59
1439,59
1440,59
1441,59
1442,59
1443,59
1444,59
1445,59
1446,59
1447,59
1448,59
1449,59
1450,59
1451,59
1452,59
1453,58
1454,58
1455,58
1456,58
1457,58
1458,58
1459,58
1460,58
1461,58
1462,58
1463,58
1464,58
1465,58
1466,58
1467,58
1468,58
1469,58
1470,58
1471,58
1472,58
1473,58
1474,58
1475,58
1476,58
1477,58
1478,58
1479,58
1480,58
1481,58
1482,58
1483,58
1484,58
1485,58
1486,58
1487,58
1488,58
1489,58
1490,58
1491,58
1492,58
1493,58
1494,58
1495,58
1496,58
1497,58
1498,58
1499,58
1500,58
1501,58
1502,58
1503,58
1504,58
1505,58
1506,58
1507,58
1508,58
1509,58
1510,58
1511,58
1512,58
1513,58
1514,58
1515,58
1516,58
1517,58
1518,58
1519,58
1520,58
1521,58
1522,58
1523,58
1524,58
1525,58
1526,58
1527,58
1528,58
1529,58
1530,58
1531,58
1532,58
1533,58
1534,58
1535,58
1536,59
1537,60
1538,60
1539,61
1540,61
1541,61
1542,61
1543,61
1544,62
1545,63
1546,63
1547,63
1548,63
1549,63
1550,63
1551,63
1552,63
1553,63
1554,63
1555,63
1556,63
1557,64
1558,65
1559,65
1560,65
1561,65
1562,65
1563,66
1564,66
1565,66
1566,66
1567,66
1568,67
1569,67
1570,67
1571,67
1572,67
1573,67
1574,68
1575,68
1576,68
1577,69
1578,69
1579,70
1580,70
1581,70
1582,70
1583,70
1584,70
1585,70
1586,70
1587,70
1588,70
1589,70
1590,70
1591,70
1592,70
1593,70
1594,70
1595,70
1596,70
1597,70
1598,70
1599,70
1600,70
1601,70
1602,70
1603,71
1604,71
1605,71
1606,71
1607,71
1608,71
1609,71
1610,71
1611,72
1612,72
1613,72
1614,72
1615,72
1616,72
1617,72
1618,72
1619,72
1620,72
1621,72
1622,72
1623,72
1624,72
1625,72
1626,72
1627,73
1628,74
1629,74
1630,74
1631,74
1632,74
1633,74
1634,74
1635,74
1636,74
1637,74
1638,74
1639,74
1640,74
1641,74
1642,74
1643,74
1644,74
1645,74
1646,74
1647,74
1648,74
1649,74
1650,74
1651,74
1652,74
1653,74
1654,74
1655,74
1656,74
1657,74
1658,74
1659,74
1660,74
1661,74
1662,74
1663,74
1664,74
1665,74
1666,74
1667,74
1668,74
1669,74
1670,74
1671,74
1672,74
1673,74
1674,74
1675,74
1676,75
1677,75
1678,75
1679,75
1680,75
1681,75
1682,75
1683,75
1684,75
1685,75
1686,75
1687,75
1688,75
1689,75
1690,75
1691,75
1692,75
1693,75
1694,75
1695,75
1696,75
1697,75
1698,75
1699,75
1700,75
1701,75
1702,75
1703,75
1704,75
1705,75
1706,75
1707,75
1708,75
1709,76
1710,76
1711,76
1712,76
1713,76
1714,76
1715,76
1716,76
1717,76
1718,76
1719,76
1720,76
1721,76
1722,76
1723,76
1724,76
1725,76
1726,76
1727,76
1728,76
1729,76
1730,76
1731,76
1732,76
1733,76
1734,76
1735,76
1736,76
1737,76
1738,76
1739,76
1740,77
1741,77
1742,77
1743,77
1744,77
1745,77
1746,77
1747,77
1748,77
1749,77
1750,77
1751,77
1752,77
1753,77
1754,77
1755,77
1756,77
1757,77
1758,78
1759,78
1760,78
1761,79
1762,79
1763,79
1764,79
1765,79
1766,79
1767,79
1768,80
1769,80
1770,80
1771,80
1772,80
1773,80
1774,80
1775,80
1776,80
1777,80
1778,80
1779,80
1780,80
1781,81
1782,81
1783,81
1784,81
1785,81
1786,81
1787,81
1788,81
1789,82
1790,82
1791,82
1792,82
1793,82
1794,82
1795,82
1796,82
1797,82
1798,82
1799,82
1800,82
1801,82
1802,83
1803,83
1804,83
1805,83
1806,83
1807,83
1808,83
1809,83
1810,83
1811,83
1812,83
1813,83
1814,83
1815,83
1816,83
1817,83
1818,83
1819,83
1820,83
1821,83
1822,83
1823,83
1824,83
1825,83
1826,83
1827,83
1828,83
1829,83
1830,83
1831,83
1832,83
1833,83
1834,83
1835,83
1836,83
1837,83
1838,83
1839,83
1840,83
1841,83
1842,83
1843,83
1844,83
1845,83
1846,83
1847,83
1848,83
1849,83
1850,83
1851,83
1852,83
1853,83
1854,83
1855,83
1856,83
1857,83
1858,83
1859,83
1860,83
1861,83
1862,83
1863,83
1864,83
1865,83
1866,83
1867,83
1868,83
1869,83
1870,83
1871,83
1872,83
1873,83
1874,83
1875,83
1876,83
1877,83
1878,83
1879,83
1880,83
1881,83
1882,83
1883,83
1884,83
1885,83
1886,83
1887,83
1888,83
1889,83
1890,83
1891,83
1892,83
1893,83
1894,83
1895,83
1896,83
1897,83
1898,83
1899,83
1900,83
1901,83
1902,83
1903,83
1904,83
1905,83
1906,83
1907,83
1908,83
1909,83
1910,83
1911,83
1912,83
1913,83
1914,83
1915,83
1916,83
1917,83
1918,83
1919,83
1920,83
1921,83
1922,84
1923,84
1924,84
1925,84
1926,84
1927,84
1928,84
1929,84
1930,84
1931,84
1932,84
1933,84
1934,84
1935,84
1936,84
1937,84
1938,84
1939,84
1940,84
1941,84
1942,84
1943,84
1944,84
1945,84
1946,84
1947,84
1948,84
1949,84
1950,84
1951,84
1952,84
1953,84
1954,84
1955,84
1956,84
1957,84
1958,84
1959,84
1960,84
1961,84
1962,84
1963,84
1964,84
1965,84
1966,84
1967,85
1968,85
1969,85
1970,85
1971,85
1972,85
1973,85
1974,85
1975,85
1976,85
1977,85
1978,85
1979,85
1980,85
1981,85
1982,85
1983,85
1984,85
1985,85
1986,85
1987,85
1988,85
1989,85
1990,85
1991,85
1992,85
1993,85
1994,85
1995,85
1996,85
1997,85
1998,85
1999,85
2000,85
2001,85
2002,85
2003,85
2004,85
2005,85
2006,85
2007,85
2008,85
2009,85
2010,85
2011,85
2012,85
2013,86
2014,86
2015,86
2016,86
2017,86
2018,86
2019,86
2020,86
2021,86
2022,86
2023,86
2024,86
2025,86
2026,86
2027,87
2028,87
2029,87
2030,87
2031,87
2032,87
2033,87
2034,87
2035,87
2036,87
2037,87
2038,87
2039,87
2040,87
2041,87
2042,87
2043,87
2044,88
2045,88
2046,88
2047,88
2048,88
2049,88
2050,88
2051,88
2052,88
2053,88
2054,88
2055,88
2056,88
2057,88
2058,88
2059,88
2060,88
2061,88
2062,88
2063,88
2064,88
2065,89
2066,89
2067,89
2068,89
2069,89
2070,90
2071,90
2072,90
2073,90
2074,90
2075,90
2076,90
2077,90
2078,90
2079,90
2080,90
2081,90
2082,90
2083,90
2084,90
2085,90
2086,90
2087,90
2088,90
2089,90
2090,90
2091,90
2092,90
2093,90
2094,90
2095,90
2096,90
2097,90
2098,90
2099,90
2100,90
2101,90
2102,90
2103,90
2104,90
2105,90
2106,90
2107,90
2108,90
2109,90
2110,90
2111,90
2112,90
2113,90
2114,90
2115,90
2116,90
2117,90
2118,90
2119,90
2120,90
2121,90
2122,90
2123,90
2124,90
2125,91
2126,92
2127,92
2128,92
2129,92
2130,92
2131,92
2132,92
2133,92
2134,92
2135,92
2136,92
2137,92
2138,92
2139,92
2140,92
2141,92
2142,92
2143,92
2144,92
2145,92
2146,92
2147,92
2148,92
2149,92
2150,92
2151,92
2152,92
2153,92
2154,92
2155,92
2156,93
2157,93
2158,93
2159,93
2160,93
2161,93
2162,93
2163,93
2164,93
2165,93
2166,93
2167,93
2168,93
2169,93
2170,93
2171,93
2172,93
2173,93
2174,93
2175,93
2176,93
2177,93
2178,93
2179,93
2180,93
2181,93
2182,93
2183,93
2184,93
2185,93
2186,93
2187,93
2188,93
2189,93
2190,93
2191,93
2192,93
2193,93
2194,93
2195,93
2196,93
2197,93
2198,93
2199,93
2200,93
2201,93
2202,93
2203,93
2204,93
2205,93
2206,93
2207,93
2208,93
2209,93
2210,93
2211,93
2212,93
2213,93
2214,93
2215,93
2216,93
2217,93
2218,93
2219,93
2220,93
2221,93
2222,93
2223,93
2224,93
2225,93
2226,93
2227,93
2228,93
2229,93
2230,93
2231,93
2232,93
2233,93
2234,93
2235,93
2236,93
2237,93
2238,93
2239,93
2240,93
2241,93
2242,93
2243,93
2244,93
2245,93
2246,93
2247,93
2248,93
2249,93
2250,93
2251,93
2252,93
2253,93
2254,93
2255,93
2256,93
2257,93
2258,93
2259,93
2260,93
2261,93
2262,93
2263,93
2264,93
2265,93
2266,93
2267,93
2268,93
2269,93
2270,93
2271,93
2272,93
2273,93
2274,93
2275,93
2276,93
2277,93
2278,93
2279,93
2280,93
2281,93
2282,93
2283,93
2284,93
2285,93
2286,93
2287,93
2288,93
2289,93
2290,93
2291,93
2292,93
2293,93
2294,93
2295,93
2296,93
2297,93
2298,93
2299,93
2300,93
2301,93
2302,93
2303,93
2304,93
2305,93
2306,93
2307,93
2308,93
2309,93
2310,93
2311,93
2312,93
2313,93
2314,93
2315,93
2316,93
2317,93
2318,93
2319,93
2320,93
2321,93
2322,93
2323,93
2324,93
2325,93
2326,93
2327,93
2328,93
2329,93
2330,93
2331,93
2332,93
2333,93
2334,93
2335,93
2336,93
2337,93
2338,93
2339,93
2340,93
2341,93
2342,93
2343,93
2344,93
2345,93
2346,93
2347,93
2348,93
2349,93
2350,93
2351,93
2352,93
2353,93
2354,93
2355,93
2356,93
2357,93
2358,93
2359,93
2360,93
2361,93
2362,93
2363,93
2364,93
2365,93
2366,93
2367,93
2368,93
2369,93
2370,93
2371,93
2372,93
2373,93
2374,93
2375,93
2376,93
2377,93
2378,93
2379,93
2380,93
2381,93
2382,93
2383,93
2384,93
2385,93
2386,93
2387,93
2388,93
2389,93
2390,93
2391,93
2392,93
2393,93
2394,93
2395,93
2396,93
2397,93
2398,93
2399,93
2400,93
2401,93
2402,93
2403,93
2404,93
2405,93
2406,93
2407,93
2408,93
2409,93
2410,93
2411,93
2412,93
2413,93
2414,93
2415,93
2416,93
2417,93
2418,93
2419,93
2420,93
2421,93
2422,93
2423,93
2424,93
2425,93
2426,93
2427,93
2428,93
2429,93
2430,93
2431,93
2432,93
2433,93
2434,93
2435,93
2436,93
2437,93
2438,93
2439,93
2440,93
2441,93
2442,93
2443,93
2444,93
2445,93
2446,93
2447,93
2448,93
2449,93
2450,93
2451,93
2452,93
2453,93
2454,93
2455,93
2456,93
2457,93
2458,93
2459,93
2460,93
2461,93
2462,93
2463,93
2464,93
2465,93
2466,93
2467,93
2468,93
2469,93
2470,93
2471,93
2472,93
2473,93
2474,93
2475,93
2476,93
2477,93
2478,93
2479,93
2480,93
2481,93
2482,93
2483,93
2484,93
2485,93
2486,93
2487,93
2488,93
2489,93
2490,94
2491,94
2492,94
2493,94
2494,94
2495,94
2496,94
2497,94
2498,94
2499,94
2500,94
2501,94
2502,94
2503,94
2504,94
2505,94
2506,94
2507,94
2508,94
2509,94
2510,94
2511,94
2512,94
2513,94
2514,94
2515,94
2516,94
2517,94
2518,94
2519,94
2520,94
2521,94
2522,94
2523,94
2524,94
2525,94
2526,94
2527,94
2528,94
2529,94
2530,94
2531,94
2532,94
2533,94
2534,94
2535,94
2536,94
2537,94
2538,94
2539,94
2540,94
2541,94
2542,94
2543,94
2544,94
2545,94
2546,94
2547,94
2548,94
2549,94
2550,94
2551,94
2552,94
2553,94
2554,94
2555,94
2556,94
2557,94
2558,94
2559,94
2560,94
2561,94
2562,94
2563,94
2564,94
2565,94
2566,94
2567,94
2568,94
2569,94
2570,94
2571,94
2572,94
2573,94
2574,94
2575,94
2576,94
2577,94
2578,94
2579,94
2580,94
2581,94
2582,94
2583,94
2584,94
2585,94
2586,94
2587,94
2588,94
2589,94
2590,94
2591,94
2592,94
2593,94
2594,94
2595,94
2596,94
2597,94
2598,94
2599,94
2600,94
2601,94
2602,94
2603,94
2604,94
2605,94
2606,94
2607,94
2608,94
2609,94
2610,94
2611,94
2612,94
2613,94
2614,94
2615,94
2616,94
2617,94
2618,94
2619,94
2620,94
2621,94
2622,94
2623,94
2624,94
2625,94
2626,94
2627,94
2628,94
2629,94
2630,94
2631,94
2632,94
2633,94
2634,94
2635,94
2636,94
2637,94
2638,94
2639,94
2640,94
2641,94
2642,94
2643,94
2644,94
2645,94
2646,94
2647,94
2648,94
2649,94
2650,94
2651,94
2652,94
2653,94
2654,94
2655,94
2656,94
2657,94
2658,94
2659,94
2660,94
2661,94
2662,94
2663,94
2664,94
2665,94
2666,94
2667,94
2668,94
2669,94
2670,94
2671,94
2672,94
2673,94
2674,94
2675,94
2676,94
2677,94
2678,94
2679,94
2680,94
2681,94
2682,94
2683,94
2684,95
2685,95
2686,95
2687,95
2688,95
2689,95
2690,95
2691,95
2692,95
2693,95
2694,95
2695,95
2696,95
2697,95
2698,95
2699,95
2700,95
2701,95
2702,95
2703,95
2704,95
2705,95
2706,95
2707,95
2708,95
2709,95
2710,95
2711,95
2712,95
2713,95
2714,95
2715,95
2716,95
2717,95
2718,95
2719,95
2720,95
2721,95
2722,95
2723,95
2724,95
2725,95
2726,95
2727,95
2728,95
2729,95
2730,95
2731,95
2732,95
2733,95
2734,95
2735,95
2736,95
2737,95
2738,95
2739,95
2740,95
2741,95
2742,95
2743,95
2744,95
2745,95
2746,95
2747,95
2748,95
2749,95
2750,95
2751,95
2752,95
2753,95
2754,95
2755,95
2756,95
2757,95
2758,95
2759,95
2760,95
2761,95
2762,95
2763,95
2764,95
2765,95
2766,95
2767,95
2768,95
2769,95
2770,95
2771,95
2772,95
2773,95
2774,95
2775,95
2776,95
2777,95
2778,95
2779,95
2780,95
2781,95
2782,96
2783,96
2784,96
2785,96
2786,96
2787,96
2788,96
2789,96
2790,96
2791,96
2792,96
2793,96
2794,96
2795,96
2796,96
2797,96
2798,96
2799,97
2800,97
2801,97
2802,98
2803,98
2804,98
2805,98
2806,98
2807,98
2808,98
2809,98
2810,98
2811,98
2812,98
2813,98
2814,98
2815,98
2816,98
2817,98
2818,98
2819,98
2820,98
2821,98
2822,98
2823,99
2824,99
2825,99
2826,99
2827,99
2828,99
2829,99
2830,99
2831,99
2832,99
2833,99
2834,99
2835,99
2836,99
2837,99
2838,99
2839,99
2840,99
2841,99
2842,99
2843,99
2844,99
2845,99
2846,99
2847,100
2848,100
2849,100
2850,100
2851,100
2852,100
2853,100
2854,100
2855,100
2856,100
2857,100
2858,100
2859,100
2860,100
2861,100
2862,100
2863,100
2864,100
2865,100
2866,100
2867,100
2868,100
2869,100
2870,100
2871,100
2872,100
2873,100
2874,100
2875,100
2876,100
2877,100
2878,100
2879,100
2880,100
2881,100
2882,100
2883,100
2884,100
2885,100
2886,100
2887,100
2888,100
2889,100
2890,100
2891,100
2892,100
2893,100
2894,100
2895,100
2896,100
2897,100
2898,100
2899,100
2900,100
2901,100
2902,100
2903,100
2904,100
2905,100
2906,100
2907,100
2908,100
2909,100
2910,100
2911,100
2912,100
2913,100
2914,100
2915,100
2916,100
2917,100
2918,100
2919,100
2920,100
2921,100
2922,100
2923,100
2924,100
2925,100
2926,100
2927,100
2928,100
2929,100
2930,100
2931,100
2932,100
2933,100
2934,100
2935,100
2936,100
2937,100
2938,100
2939,100
2940,100
2941,100
2942,100
2943,100
2944,100
2945,100
2946,100
2947,100
2948,100
2949,100
2950,100
2951,100
2952,100
2953,100
2954,100
2955,100
2956,100
2957,100
2958,100
2959,100
2960,100
2961,100
2962,100
2963,100
2964,100
2965,100
2966,100
2967,100
2968,100
2969,100
2970,100
2971,100
2972,100
2973,100
2974,100
2975,100
2976,100
2977,100
2978,100
2979,100
2980,100
2981,100
2982,100
2983,100
2984,100
2985,100
2986,100
2987,100
2988,100
2989,100
2990,101
2991,101
2992,101
2993,101
2994,101
2995,101
2996,101
2997,101
2998,101
2999,101
